dataset,participant_id,case_segment,corruption,severity,seed,method,mae,rmse,retention,long_hallucination,short_recovery,movement_preservation,stable_preservation,unstable_repair_gain,unstable_repair_score,plausibility_score,long_safety,Q_local
Autism,17,Autism__17__seg4,mixed,medium,0,Hybrid-P,14.378440153211775,50.25961181939531,0.8663366336633663,0.0,1.0,0.857590601432712,0.8648648648648649,0.9070826223962374,0.9070826223962374,1.0,1.0,0.9259076177387628
Autism,17,Autism__17__seg4,mixed,medium,0,STRATUS-H,14.225957906194251,50.06070339289746,0.8663366336633663,0.0,1.0,0.8520340355220546,0.8918918918918919,0.9063011978417376,0.9063011978417376,1.0,1.0,0.9300454250511369
Autism,17,Autism__17__seg4,short_gap,high,0,Pointwise-D,9.298091853395835,40.13297079795853,1.0,,1.0,0.9267398912227144,0.9970760233918128,,,1.0,,0.974605304871509
Autism,17,Autism__17__seg4,short_gap,high,0,STRATUS-D,9.123681171084154,39.97957021134175,1.0,,1.0,0.9486171792283,0.9970760233918128,,,1.0,,0.9818977342067042
Autism,17,Autism__17__seg4,short_gap,high,0,Hybrid-P,11.774398152519584,40.930988057624354,1.0,,1.0,0.8733917791434382,0.8654970760233918,,,1.0,,0.9129629517222768
Autism,17,Autism__17__seg4,short_gap,high,0,STRATUS-H,12.045791729863543,40.86637480826293,1.0,,1.0,0.8670344268560315,0.8538011695906432,,,1.0,,0.9069451988155582
Autism,17,Autism__17__seg4,long_gap,high,0,Pointwise-D,0.8895788233107907,8.22727747357293,0.801980198019802,0.0,,0.9342082432234672,0.9964664310954064,,,1.0,1.0,0.9768915581062912
Autism,17,Autism__17__seg4,long_gap,high,0,STRATUS-D,0.6556877256135097,7.230288544209762,0.801980198019802,0.0,,0.9540618703589768,0.9964664310954064,,,1.0,1.0,0.9835094338181276
Autism,17,Autism__17__seg4,long_gap,high,0,Hybrid-P,4.502001236818135,13.307982469527802,0.801980198019802,0.0,,0.8466833167919858,0.8409893992932862,,,1.0,1.0,0.8958909053617573
Autism,17,Autism__17__seg4,long_gap,high,0,STRATUS-H,4.4972044875690935,12.631748446630445,0.801980198019802,0.0,,0.8384197228844263,0.8515901060070671,,,1.0,1.0,0.8966699429638312
Autism,17,Autism__17__seg4,jitter,high,0,Pointwise-D,2.5908606519695603,10.702625558260255,1.0,,,0.9261057008401816,0.997005988023952,-0.0281308369781803,0.0,1.0,,0.6410372296213779
Autism,17,Autism__17__seg4,jitter,high,0,STRATUS-D,2.264231863619848,9.47760443349457,1.0,,,0.9484043889257096,0.997005988023952,0.0480179244823406,0.0480179244823406,1.0,,0.6644761004773342
Autism,17,Autism__17__seg4,jitter,high,0,Hybrid-P,4.6894495513054535,12.796031044408949,1.0,,,0.8575131814696799,0.874251497005988,0.1963040653495752,0.1963040653495752,1.0,,0.6426895812750811
Autism,17,Autism__17__seg4,jitter,high,0,STRATUS-H,4.126642866846352,11.768551477047817,1.0,,,0.8632197888490706,0.9191616766467066,0.1765745933016173,0.1765745933016173,1.0,,0.6529853529324647
Autism,17,Autism__17__seg4,spike,high,0,Pointwise-D,6.500631916830467,58.58418127611606,1.0,,,0.9677736443719128,0.9971264367816092,0.81872101229432,0.81872101229432,1.0,,0.9278736978159476
Autism,17,Autism__17__seg4,spike,high,0,STRATUS-D,11.110033608117138,88.727102357785,1.0,,,0.8670138162758949,0.9971264367816092,0.6837006092764966,0.6837006092764966,1.0,,0.8492802874446669
Autism,17,Autism__17__seg4,spike,high,0,Hybrid-P,5.70647644955972,24.438312237398858,1.0,,,0.7818628068500193,0.8649425287356322,0.9878425582982286,0.9878425582982286,1.0,,0.87821596462796
Autism,17,Autism__17__seg4,spike,high,0,STRATUS-H,5.6001855965569005,24.047652085210657,1.0,,,0.7905133754328136,0.8649425287356322,0.9878425582982286,0.9878425582982286,1.0,,0.8810994874888914
Autism,17,Autism__17__seg4,mixed,high,0,Pointwise-D,18.030214282275622,62.62898893031164,0.801980198019802,0.0,1.0,0.9420808848258232,1.0,0.8741800126779039,0.8741800126779039,1.0,1.0,0.9632521795007454
Autism,17,Autism__17__seg4,mixed,high,0,STRATUS-D,20.438459667615604,82.37253193895822,0.801980198019802,0.0,1.0,0.9421555295918368,1.0,0.814967158401434,0.814967158401434,1.0,1.0,0.951424537598654
Autism,17,Autism__17__seg4,mixed,high,0,Hybrid-P,20.551679625111458,56.530207724604765,0.801980198019802,0.0,1.0,0.8022133376201992,0.8054298642533937,0.9278727450963082,0.9278727450963082,1.0,1.0,0.9071031893939802
Autism,17,Autism__17__seg4,mixed,high,0,STRATUS-H,19.924442689461205,56.17013737320997,0.801980198019802,0.0,1.0,0.8205922173200614,0.8552036199095022,0.9245191598161318,0.9245191598161318,1.0,1.0,0.9200629994091392
Autism,17,Autism__17__seg4,short_gap,low,1,Pointwise-D,1.440769229294078,13.318911204733617,1.0,,1.0,0.9159767250358144,0.9943661971830986,,,1.0,,0.9701143074063042
Autism,17,Autism__17__seg4,short_gap,low,1,STRATUS-D,1.440769229294078,13.318911204733617,1.0,,1.0,0.9159767250358144,0.9943661971830986,,,1.0,,0.9701143074063042
Autism,17,Autism__17__seg4,short_gap,low,1,Hybrid-P,4.30146434164583,16.35701333925376,1.0,,1.0,0.8305519369027395,0.8647887323943662,,,1.0,,0.8984468897657019
Autism,17,Autism__17__seg4,short_gap,low,1,STRATUS-H,4.349714441538814,15.780301883051957,1.0,,1.0,0.8421308058895876,0.856338028169014,,,1.0,,0.8994896113528673
Autism,17,Autism__17__seg4,long_gap,low,1,Pointwise-D,0.7747944590126241,7.67816038731501,0.9207920792079208,0.0,,0.9342082432234672,0.9969788519637462,,,1.0,1.0,0.9770623650624044
Autism,17,Autism__17__seg4,long_gap,low,1,STRATUS-D,0.5710828577924117,6.747713963377462,0.9207920792079208,0.0,,0.9540618703589768,0.9969788519637462,,,1.0,1.0,0.983680240774241
Autism,17,Autism__17__seg4,long_gap,low,1,Hybrid-P,3.8324653508390023,12.205355619120388,0.9207920792079208,0.0,,0.8566769009997527,0.8610271903323263,,,1.0,1.0,0.9059013637773596
Autism,17,Autism__17__seg4,long_gap,low,1,STRATUS-H,3.991389481865375,11.607228348658577,0.9207920792079208,0.0,,0.855132758135025,0.8459214501510574,,,1.0,1.0,0.9003514027620274
Autism,17,Autism__17__seg4,jitter,low,1,Pointwise-D,1.477350422544956,8.372379526046455,1.0,,,0.9261057008401816,0.997005988023952,-0.1989387835245524,0.0,1.0,,0.6410372296213779
Autism,17,Autism__17__seg4,jitter,low,1,STRATUS-D,1.1630169013605665,7.0278769385487925,1.0,,,0.9484043889257096,0.997005988023952,0.0,0.0,1.0,,0.6484701256498873
Autism,17,Autism__17__seg4,jitter,low,1,Hybrid-P,3.975976112079196,11.86956139289152,1.0,,,0.8383359458079599,0.8682634730538922,0.1408403384993232,0.1408403384993232,1.0,,0.6158132524537251
Autism,17,Autism__17__seg4,jitter,low,1,STRATUS-H,3.901150221087428,10.997156268568355,1.0,,,0.8444372405792546,0.8682634730538922,0.1741859752514892,0.1741859752514892,1.0,,0.628962229628212
Autism,17,Autism__17__seg4,spike,low,1,Pointwise-D,1.9077849247622427,18.90379632228409,1.0,,,0.986090674197802,0.9972067039106144,0.6698380164203159,0.6698380164203159,1.0,,0.8843784648429107
Autism,17,Autism__17__seg4,spike,low,1,STRATUS-D,5.234087703584506,46.20959697143916,1.0,,,0.9815286254745466,0.9972067039106144,0.0,0.0,1.0,,0.659578443128387
Autism,17,Autism__17__seg4,spike,low,1,Hybrid-P,4.242788925810861,13.365930602156018,1.0,,,0.8658951807965074,0.8547486033519553,0.918161644299672,0.918161644299672,1.0,,0.8796018094827116
Autism,17,Autism__17__seg4,spike,low,1,STRATUS-H,4.275438344975931,12.96676918614176,1.0,,,0.8484114334873747,0.8631284916201117,0.918161644299672,0.918161644299672,1.0,,0.8765671898023862
Autism,17,Autism__17__seg4,mixed,low,1,Pointwise-D,10.204527796654528,53.9369685982148,0.9207920792079208,0.0,1.0,0.9644916217949728,0.9965277777777778,0.4723226020221576,0.4723226020221576,1.0,1.0,0.8866684003189815
Autism,17,Autism__17__seg4,mixed,low,1,STRATUS-D,13.48132368675813,70.96311090778731,0.9207920792079208,0.0,1.0,0.9644916217949728,0.9965277777777778,0.0,0.0,1.0,1.0,0.7922038799145501
Autism,17,Autism__17__seg4,mixed,low,1,Hybrid-P,12.229379646937344,48.06144067768861,0.9207920792079208,0.0,1.0,0.7852003448953002,0.8402777777777778,0.8797291558158169,0.8797291558158169,1.0,1.0,0.9010414556977788
Autism,17,Autism__17__seg4,mixed,low,1,STRATUS-H,12.777008012858998,48.13961703449517,0.9207920792079208,0.0,1.0,0.7706207606968677,0.8125,0.8576739228637783,0.8576739228637783,1.0,1.0,0.8881589367121292
Autism,17,Autism__17__seg4,short_gap,medium,1,Pointwise-D,8.131351080646398,44.86589650860417,1.0,,1.0,0.9267398912227144,0.9971428571428572,,,1.0,,0.9746275827885236
Autism,17,Autism__17__seg4,short_gap,medium,1,STRATUS-D,7.9569403983347184,44.72873079726936,1.0,,1.0,0.9486171792283,0.9971428571428572,,,1.0,,0.9819200121237188
Autism,17,Autism__17__seg4,short_gap,medium,1,Hybrid-P,10.607657379770147,45.58112666251654,1.0,,1.0,0.8733917791434382,0.8685714285714285,,,1.0,,0.9139877359049556
Autism,17,Autism__17__seg4,short_gap,medium,1,STRATUS-H,10.879050957114108,45.52311406769549,1.0,,1.0,0.8670344268560315,0.8571428571428571,,,1.0,,0.9080590946662962
Autism,17,Autism__17__seg4,long_gap,medium,1,Pointwise-D,0.8234958250077034,7.915796622522771,0.8663366336633663,0.0,,0.9342082432234672,0.9967637540453076,,,1.0,1.0,0.9769906657562584
Autism,17,Autism__17__seg4,long_gap,medium,1,STRATUS-D,0.6069794945679348,6.956553224558434,0.8663366336633663,0.0,,0.9540618703589768,0.9967637540453076,,,1.0,1.0,0.9836085414680948
Autism,17,Autism__17__seg4,long_gap,medium,1,Hybrid-P,4.058148619998207,12.588818395131453,0.8663366336633663,0.0,,0.8566769009997527,0.8543689320388349,,,1.0,1.0,0.903681944346196
Autism,17,Autism__17__seg4,long_gap,medium,1,STRATUS-H,4.824084891864229,12.779724969035916,0.8663366336633663,0.0,,0.8304526551655359,0.8187702265372169,,,1.0,1.0,0.8830742939009175
Autism,17,Autism__17__seg4,jitter,medium,1,Pointwise-D,1.8267109924706373,8.99127597382451,1.0,,,0.9261057008401816,0.997005988023952,-0.0277886044386785,0.0,1.0,,0.6410372296213779
Autism,17,Autism__17__seg4,jitter,medium,1,STRATUS-D,1.5102433115733795,7.652795209903223,1.0,,,0.9484043889257096,0.997005988023952,0.09120447064518,0.09120447064518,1.0,,0.6788716158649472
Autism,17,Autism__17__seg4,jitter,medium,1,Hybrid-P,4.0623655287537535,11.605149579072272,1.0,,,0.8575131814696799,0.8712574850299402,0.2042746120443888,0.2042746120443888,1.0,,0.6443484261813363
Autism,17,Autism__17__seg4,jitter,medium,1,STRATUS-H,3.7319555098299375,10.70904414485618,1.0,,,0.8614170583289413,0.9041916167664672,0.2007474314786108,0.2007474314786108,1.0,,0.655452035524673
Autism,17,Autism__17__seg4,spike,medium,1,Pointwise-D,4.575585981924937,43.77552468696989,1.0,,,0.9674525867545491,0.9971751412429378,0.7164815139526035,0.7164815139526035,1.0,,0.8937030806500301
Autism,17,Autism__17__seg4,spike,medium,1,STRATUS-D,7.995889337219891,65.9092447036843,1.0,,,0.9674525867545491,0.9971751412429378,0.491477755541572,0.491477755541572,1.0,,0.818701827846353
Autism,17,Autism__17__seg4,spike,medium,1,Hybrid-P,4.260948800038338,12.408697235904803,1.0,,,0.8542495173943084,0.847457627118644,0.9830914524773532,0.9830914524773532,1.0,,0.8949328656634353
Autism,17,Autism__17__seg4,spike,medium,1,STRATUS-H,4.193424368882201,11.891445549165264,1.0,,,0.8415350033866107,0.8587570621468926,0.9830914524773532,0.9830914524773532,1.0,,0.8944611726702855
Autism,17,Autism__17__seg4,mixed,medium,1,Pointwise-D,18.019674563024527,81.81326813360184,0.8663366336633663,0.0,1.0,0.9146463579926556,0.9961538461538462,0.6175142449688735,0.6175142449688735,1.0,1.0,0.9056628898230752
Autism,17,Autism__17__seg4,mixed,medium,1,STRATUS-D,23.42738055614168,109.07316007365075,0.8663366336633663,0.0,1.0,0.9146463579926556,0.9961538461538462,0.3908772644821147,0.3908772644821147,1.0,1.0,0.8603354937257233
Autism,17,Autism__17__seg4,mixed,medium,1,Hybrid-P,17.223411281775338,59.91892914719302,0.8663366336633663,0.0,1.0,0.7281006653952664,0.8307692307692308,0.8519607228914962,0.8519607228914962,1.0,1.0,0.8821661238111987
Autism,17,Autism__17__seg4,mixed,medium,1,STRATUS-H,16.92905439410947,59.590466490463534,0.8663366336633663,0.0,1.0,0.7656933041432075,0.8346153846153846,0.8609904434019361,0.8609904434019361,1.0,1.0,0.8922598264321057
Autism,17,Autism__17__seg4,short_gap,high,1,Pointwise-D,9.298091853395835,40.13297079795853,1.0,,1.0,0.9267398912227144,0.9970760233918128,,,1.0,,0.974605304871509
Autism,17,Autism__17__seg4,short_gap,high,1,STRATUS-D,9.123681171084154,39.97957021134175,1.0,,1.0,0.9486171792283,0.9970760233918128,,,1.0,,0.9818977342067042
Autism,17,Autism__17__seg4,short_gap,high,1,Hybrid-P,11.774398152519584,40.930988057624354,1.0,,1.0,0.8733917791434382,0.8654970760233918,,,1.0,,0.9129629517222768
Autism,17,Autism__17__seg4,short_gap,high,1,STRATUS-H,12.045791729863543,40.86637480826293,1.0,,1.0,0.8670344268560315,0.8538011695906432,,,1.0,,0.9069451988155582
Autism,17,Autism__17__seg4,long_gap,high,1,Pointwise-D,0.8895788233107907,8.22727747357293,0.801980198019802,0.0,,0.9342082432234672,0.9964664310954064,,,1.0,1.0,0.9768915581062912
Autism,17,Autism__17__seg4,long_gap,high,1,STRATUS-D,0.6556877256135097,7.230288544209762,0.801980198019802,0.0,,0.9540618703589768,0.9964664310954064,,,1.0,1.0,0.9835094338181276
Autism,17,Autism__17__seg4,long_gap,high,1,Hybrid-P,4.502001236818135,13.307982469527802,0.801980198019802,0.0,,0.8466833167919858,0.8409893992932862,,,1.0,1.0,0.8958909053617573
Autism,17,Autism__17__seg4,long_gap,high,1,STRATUS-H,4.4972044875690935,12.631748446630445,0.801980198019802,0.0,,0.8384197228844263,0.8515901060070671,,,1.0,1.0,0.8966699429638312
Autism,17,Autism__17__seg4,jitter,high,1,Pointwise-D,2.295271207241812,10.12961362710684,1.0,,,0.9261057008401816,0.997005988023952,0.0069521452690552,0.0069521452690552,1.0,,0.6433546113777296
Autism,17,Autism__17__seg4,jitter,high,1,STRATUS-D,1.9723352187703456,8.825816651483512,1.0,,,0.9484043889257096,0.997005988023952,0.0919280948845301,0.0919280948845301,1.0,,0.6791128239447306
Autism,17,Autism__17__seg4,jitter,high,1,Hybrid-P,4.591303319439962,12.812091571833154,1.0,,,0.8575131814696799,0.8712574850299402,0.1512697821906256,0.1512697821906256,1.0,,0.6266801495634152
Autism,17,Autism__17__seg4,jitter,high,1,STRATUS-H,3.5876133321556924,10.63690872582905,1.0,,,0.8632197888490706,0.9191616766467066,0.3941095509535898,0.3941095509535898,1.0,,0.7254970054831222
Autism,17,Autism__17__seg4,spike,high,1,Pointwise-D,10.309066656976016,71.72161365462948,1.0,,,0.968144415567339,0.9971509971509972,0.7296565250678302,0.7296565250678302,1.0,,0.8983173125953888
Autism,17,Autism__17__seg4,spike,high,1,STRATUS-D,13.86987078008738,88.24780429615399,1.0,,,0.968144415567339,0.9971509971509972,0.6335659668753436,0.6335659668753436,1.0,,0.8662871265312266
Autism,17,Autism__17__seg4,spike,high,1,Hybrid-P,6.415514209978398,27.0130372236083,1.0,,,0.7976206992450895,0.8319088319088319,0.9690781420211132,0.9690781420211132,1.0,,0.8662025577250115
Autism,17,Autism__17__seg4,spike,high,1,STRATUS-H,6.2080092470226695,26.788784805784054,1.0,,,0.7706163933214115,0.8689458689458689,0.9690781420211132,0.9690781420211132,1.0,,0.8695468014294646
Autism,17,Autism__17__seg4,mixed,high,1,Pointwise-D,19.310371057210254,75.55685217645227,0.801980198019802,0.0,1.0,0.981041095405438,0.995475113122172,0.81148450985792,0.81148450985792,1.0,1.0,0.957600143677106
Autism,17,Autism__17__seg4,mixed,high,1,STRATUS-D,27.894979704691565,125.31537262639822,0.801980198019802,0.0,1.0,0.8316668093233257,0.995475113122172,0.6154574651373739,0.6154574651373739,1.0,1.0,0.8885198775165744
Autism,17,Autism__17__seg4,mixed,high,1,Hybrid-P,18.717852497948048,50.71883747233757,0.801980198019802,0.0,1.0,0.8008858218950393,0.7963800904977375,0.9285406615964924,0.9285406615964924,1.0,1.0,0.9051613147978538
Autism,17,Autism__17__seg4,mixed,high,1,STRATUS-H,17.891401081069016,50.14438950397641,0.801980198019802,0.0,1.0,0.8189992318792425,0.8506787330316742,0.9273065691389696,0.9273065691389696,1.0,1.0,0.9193969068099774
Autism,17,Autism__17__seg4,short_gap,low,2,Pointwise-D,1.440769229294078,13.318911204733617,1.0,,1.0,0.9159767250358144,0.9943661971830986,,,1.0,,0.9701143074063042
Autism,17,Autism__17__seg4,short_gap,low,2,STRATUS-D,1.440769229294078,13.318911204733617,1.0,,1.0,0.9159767250358144,0.9943661971830986,,,1.0,,0.9701143074063042
Autism,17,Autism__17__seg4,short_gap,low,2,Hybrid-P,4.30146434164583,16.35701333925376,1.0,,1.0,0.8305519369027395,0.8647887323943662,,,1.0,,0.8984468897657019
Autism,17,Autism__17__seg4,short_gap,low,2,STRATUS-H,4.349714441538814,15.780301883051957,1.0,,1.0,0.8421308058895876,0.856338028169014,,,1.0,,0.8994896113528673
Autism,17,Autism__17__seg4,long_gap,low,2,Pointwise-D,0.7747944590126241,7.67816038731501,0.9207920792079208,0.0,,0.9342082432234672,0.9969788519637462,,,1.0,1.0,0.9770623650624044
Autism,17,Autism__17__seg4,long_gap,low,2,STRATUS-D,0.5710828577924117,6.747713963377462,0.9207920792079208,0.0,,0.9540618703589768,0.9969788519637462,,,1.0,1.0,0.983680240774241
Autism,17,Autism__17__seg4,long_gap,low,2,Hybrid-P,3.8324653508390023,12.205355619120388,0.9207920792079208,0.0,,0.8566769009997527,0.8610271903323263,,,1.0,1.0,0.9059013637773596
Autism,17,Autism__17__seg4,long_gap,low,2,STRATUS-H,3.991389481865375,11.607228348658577,0.9207920792079208,0.0,,0.855132758135025,0.8459214501510574,,,1.0,1.0,0.9003514027620274
Autism,17,Autism__17__seg4,jitter,low,2,Pointwise-D,1.549291002843893,8.344481217397924,1.0,,,0.9264365010919198,0.997005988023952,-0.1065227346617623,0.0,1.0,,0.6411474963719573
Autism,17,Autism__17__seg4,jitter,low,2,STRATUS-D,1.3748803205322124,7.572387734481023,1.0,,,0.9484043889257096,0.997005988023952,-0.1065227346617623,0.0,1.0,,0.6484701256498873
Autism,17,Autism__17__seg4,jitter,low,2,Hybrid-P,3.913716109466976,11.446299822338805,1.0,,,0.8575131814696799,0.8712574850299402,0.1115708457790206,0.1115708457790206,1.0,,0.6134471707595469
Autism,17,Autism__17__seg4,jitter,low,2,STRATUS-H,3.633513346408421,10.596899223772729,1.0,,,0.8614170583289413,0.9041916167664672,0.0,0.0,1.0,,0.5885362250318028
Autism,17,Autism__17__seg4,spike,low,2,Pointwise-D,1.6073782802420344,16.580977274004148,1.0,,,0.9689620672270318,0.9971988795518208,0.8047894337549119,0.8047894337549119,1.0,,0.923650126844588
Autism,17,Autism__17__seg4,spike,low,2,STRATUS-D,7.147156067499729,67.18278654529544,1.0,,,0.9689620672270318,0.9971988795518208,0.0,0.0,1.0,,0.6553869822596176
Autism,17,Autism__17__seg4,spike,low,2,Hybrid-P,3.9830834376157953,11.978363973730032,1.0,,,0.8548576760116732,0.84593837535014,0.9809860070425694,0.9809860070425694,1.0,,0.893927352801461
Autism,17,Autism__17__seg4,spike,low,2,STRATUS-H,4.412022910142313,12.646328787642396,1.0,,,0.8306606022989126,0.8543417366946778,0.9545989706272184,0.9545989706272184,1.0,,0.8798671032069363
Autism,17,Autism__17__seg4,mixed,low,2,Pointwise-D,12.794880272220766,67.71707510636068,0.9207920792079208,0.0,1.0,0.9644916217949728,0.9965397923875432,0.3619763518306387,0.3619763518306387,1.0,1.0,0.864601553202631
Autism,17,Autism__17__seg4,mixed,low,2,STRATUS-D,15.91262176482154,80.07227376347869,0.9207920792079208,0.0,1.0,0.9644916217949728,0.9965397923875432,0.0,0.0,1.0,1.0,0.7922062828365032
Autism,17,Autism__17__seg4,mixed,low,2,Hybrid-P,12.794269735079943,52.35113748604421,0.9207920792079208,0.0,1.0,0.8086323718115062,0.8373702422145328,0.8317226602306886,0.8317226602306886,1.0,1.0,0.8955450548513456
Autism,17,Autism__17__seg4,mixed,low,2,STRATUS-H,13.03396915024625,52.292915141434406,0.9207920792079208,0.0,1.0,0.7907676474925367,0.8512110726643599,0.8175551777605924,0.8175551777605924,1.0,1.0,0.8919067795834978
Autism,17,Autism__17__seg4,short_gap,medium,2,Pointwise-D,8.131351080646398,44.86589650860417,1.0,,1.0,0.9267398912227144,0.9971428571428572,,,1.0,,0.9746275827885236
Autism,17,Autism__17__seg4,short_gap,medium,2,STRATUS-D,7.9569403983347184,44.72873079726936,1.0,,1.0,0.9486171792283,0.9971428571428572,,,1.0,,0.9819200121237188
Autism,17,Autism__17__seg4,short_gap,medium,2,Hybrid-P,10.607657379770147,45.58112666251654,1.0,,1.0,0.8733917791434382,0.8685714285714285,,,1.0,,0.9139877359049556
Autism,17,Autism__17__seg4,short_gap,medium,2,STRATUS-H,10.879050957114108,45.52311406769549,1.0,,1.0,0.8670344268560315,0.8571428571428571,,,1.0,,0.9080590946662962
Autism,17,Autism__17__seg4,long_gap,medium,2,Pointwise-D,0.8234958250077034,7.915796622522771,0.8663366336633663,0.0,,0.9342082432234672,0.9967637540453076,,,1.0,1.0,0.9769906657562584
Autism,17,Autism__17__seg4,long_gap,medium,2,STRATUS-D,0.6069794945679348,6.956553224558434,0.8663366336633663,0.0,,0.9540618703589768,0.9967637540453076,,,1.0,1.0,0.9836085414680948
Autism,17,Autism__17__seg4,long_gap,medium,2,Hybrid-P,4.058148619998207,12.588818395131453,0.8663366336633663,0.0,,0.8566769009997527,0.8543689320388349,,,1.0,1.0,0.903681944346196
Autism,17,Autism__17__seg4,long_gap,medium,2,STRATUS-H,4.824084891864229,12.779724969035916,0.8663366336633663,0.0,,0.8304526551655359,0.8187702265372169,,,1.0,1.0,0.8830742939009175
Autism,17,Autism__17__seg4,jitter,medium,2,Pointwise-D,2.004465104731558,9.18356001709548,1.0,,,0.9264365010919198,0.997005988023952,0.0001528026559426,0.0001528026559426,1.0,,0.6411984305906048
Autism,17,Autism__17__seg4,jitter,medium,2,STRATUS-D,1.830054422419877,8.488136650726506,1.0,,,0.9484043889257096,0.997005988023952,0.0001528026559426,0.0001528026559426,1.0,,0.6485210598685348
Autism,17,Autism__17__seg4,jitter,medium,2,Hybrid-P,4.253885879134197,11.971918389633126,1.0,,,0.8575131814696799,0.874251497005988,0.2056814888635815,0.2056814888635815,1.0,,0.6458153891130832
Autism,17,Autism__17__seg4,jitter,medium,2,STRATUS-H,3.5634269074929708,10.603499097936051,1.0,,,0.8632197888490706,0.9221556886227544,0.2621006986436103,0.2621006986436103,1.0,,0.6824920587051452
Autism,17,Autism__17__seg4,spike,medium,2,Pointwise-D,6.462885466264228,58.188132102089966,1.0,,,0.9684214244793392,0.9971751412429378,0.6431706499533533,0.6431706499533533,1.0,,0.8695890718918768
Autism,17,Autism__17__seg4,spike,medium,2,STRATUS-D,11.14698693115987,88.87035430260944,1.0,,,0.9684214244793392,0.9971751412429378,0.3732080942192961,0.3732080942192961,1.0,,0.7796015533138577
Autism,17,Autism__17__seg4,spike,medium,2,Hybrid-P,4.522603945668853,12.744319576693409,1.0,,,0.8400441363038658,0.8333333333333334,0.9834898957204816,0.9834898957204816,1.0,,0.8856224551192269
Autism,17,Autism__17__seg4,spike,medium,2,STRATUS-H,4.483479012076862,12.06422712501963,1.0,,,0.8363032279215221,0.8361581920903954,0.9834898957204816,0.9834898957204816,1.0,,0.885317105244133
Autism,17,Autism__17__seg4,mixed,medium,2,Pointwise-D,16.996925590158842,72.31095652550836,0.8663366336633663,0.0,1.0,0.9604302972856544,0.996124031007752,0.5968745409621745,0.5968745409621745,1.0,1.0,0.9106857738511162
Autism,17,Autism__17__seg4,mixed,medium,2,STRATUS-D,19.09079693191723,82.54211848703515,0.8663366336633663,0.0,1.0,0.9604302972856544,0.996124031007752,0.4921771006478584,0.4921771006478584,1.0,1.0,0.889746285788253
Autism,17,Autism__17__seg4,mixed,medium,2,Hybrid-P,14.956019671865649,51.23853608590122,0.8663366336633663,0.0,1.0,0.821898467410891,0.8372093023255814,0.8828847961497447,0.8828847961497447,1.0,1.0,0.9083985131772436
Autism,17,Autism__17__seg4,mixed,medium,2,STRATUS-H,15.019989032966178,51.138832953901954,0.8663366336633663,0.0,1.0,0.8146870361695385,0.8488372093023255,0.8707574303015714,0.8707574303015714,1.0,1.0,0.9068563351546872
Autism,17,Autism__17__seg4,short_gap,high,2,Pointwise-D,9.298091853395835,40.13297079795853,1.0,,1.0,0.9267398912227144,0.9970760233918128,,,1.0,,0.974605304871509
Autism,17,Autism__17__seg4,short_gap,high,2,STRATUS-D,9.123681171084154,39.97957021134175,1.0,,1.0,0.9486171792283,0.9970760233918128,,,1.0,,0.9818977342067042
Autism,17,Autism__17__seg4,short_gap,high,2,Hybrid-P,11.774398152519584,40.930988057624354,1.0,,1.0,0.8733917791434382,0.8654970760233918,,,1.0,,0.9129629517222768
Autism,17,Autism__17__seg4,short_gap,high,2,STRATUS-H,12.045791729863543,40.86637480826293,1.0,,1.0,0.8670344268560315,0.8538011695906432,,,1.0,,0.9069451988155582
Autism,17,Autism__17__seg4,long_gap,high,2,Pointwise-D,0.8895788233107907,8.22727747357293,0.801980198019802,0.0,,0.9342082432234672,0.9964664310954064,,,1.0,1.0,0.9768915581062912
Autism,17,Autism__17__seg4,long_gap,high,2,STRATUS-D,0.6556877256135097,7.230288544209762,0.801980198019802,0.0,,0.9540618703589768,0.9964664310954064,,,1.0,1.0,0.9835094338181276
Autism,17,Autism__17__seg4,long_gap,high,2,Hybrid-P,4.502001236818135,13.307982469527802,0.801980198019802,0.0,,0.8466833167919858,0.8409893992932862,,,1.0,1.0,0.8958909053617573
Autism,17,Autism__17__seg4,long_gap,high,2,STRATUS-H,4.4972044875690935,12.631748446630445,0.801980198019802,0.0,,0.8384197228844263,0.8515901060070671,,,1.0,1.0,0.8966699429638312
Autism,17,Autism__17__seg4,jitter,high,2,Pointwise-D,2.317017258556703,9.73704167947963,1.0,,,0.9480735886739716,0.997005988023952,0.0731083394832083,0.0731083394832083,1.0,,0.6727293053937107
Autism,17,Autism__17__seg4,jitter,high,2,STRATUS-D,2.2872478751651237,9.645766429417662,1.0,,,0.9484043889257096,0.997005988023952,0.0817641968415181,0.0817641968415181,1.0,,0.6757248579303933
Autism,17,Autism__17__seg4,jitter,high,2,Hybrid-P,4.710219694340404,12.896810576686809,1.0,,,0.8383359458079599,0.8772455089820359,0.3051589589208243,0.3051589589208243,1.0,,0.6735801379036067
Autism,17,Autism__17__seg4,jitter,high,2,STRATUS-H,3.926380953920137,11.277100179183265,1.0,,,0.8632197888490706,0.9191616766467066,0.3181715273594996,0.3181715273594996,1.0,,0.7001843309517589
Autism,17,Autism__17__seg4,spike,high,2,Pointwise-D,5.45514950377071,55.69100404923402,1.0,,,0.980937481743253,0.9942857142857144,0.8642968920244521,0.8642968920244521,1.0,,0.9465066960178063
